product_id,user_id,user,rating
190,1,karmakyun2nd,5
190,2,tranquangvinh_vv,5
190,3,nguyenquoctoan2005,5
190,4,nguyenthuyhavi,5
190,5,luonganh5595,5
190,6,hong_son0509,5
190,7,duylee1103,5
190,8,x*****5,5
190,9,tinotrip02,5
190,10,lechitam14062002,5
190,11,datkucay123,5
190,12,hjhuu,5
190,13,tuanannh10,5
190,14,khoanguyen210804,5
190,15,nguynng873,5
190,16,nq3w_79uom,5
190,17,minhhieuhere,5
190,18,xipatcheo145,5
190,19,trinhtam0503,5
190,20,iamanhhudson,5
190,21,2lazx4i2a8,5
190,22,thugymwear,5
190,23,hyobnnguyen,5
190,24,khanhluong22,5
190,25,duyytran28,5
190,26,nubitran20,5
190,27,huyen170691,5
190,28,mxduy23,5
190,29,hoanghailong12,5
190,6,hong_son0509,5
190,30,z*****n,5
190,31,q*****2,5
190,32,r*****0,5
190,33,m*****8,5
190,34,minhkitq,5
190,35,dorywu,5
190,36,hughleos,5
190,37,l*****7,5
190,38,adrick101,5
190,39,duongbobby93,5
190,40,t*****0,5
190,41,ie1h6xvm3_,5
190,42,13055v,5
190,43,prince_tb,5
190,44,n*****a,5
190,45,thaonhitrannnn,5
190,46,antiyou123f,5
190,47,khacnghi0906,5
190,48,nguyennvu02,5
190,49,d*****1,5
190,50,h*****8,5
190,51,thieugiang123,5
190,52,quan012511,5
190,53,nguyenvuong2828,5
190,54,g*****g,4
190,55,vothanhtrung121,4
190,56,x*****_,4
190,57,t*****7,4
190,58,pisces_60,4
190,33,m*****8,4
190,59,m*****a,4
190,60,nttramy99,4
190,61,minh201298,4
190,62,duongphong0121,4
190,63,l*****6,4
190,64,1chutsexy,4
190,65,p*****8,4
190,40,t*****0,4
190,66,shinkun2232000,4
190,67,k*****3,4
190,68,n*****k,4
190,69,ducanhxpa,4
190,70,alex.jamesk,4
190,71,h_ductin24,4
190,72,nghia_131095,4
190,73,dinhphuho2304,4
190,74,pphucyen,4
190,75,cu_ken92,4
190,76,nammin98,4
190,77,famtien2k16,4
190,78,callmequockhanh,4
190,79,lyvanquy203.mean,4
190,80,d*****3,4
190,81,jack3678,4
190,82,hwng253,4
190,83,rionguyen1207,4
190,84,ckube2033,4
190,85,danielcao_54,4
190,86,c*****0,4
190,87,tankiet1604,4
190,88,dulinh321,4
190,89,phuco1234ct,4
190,90,nguyenquan1234.,4
190,91,s*****2,4
190,92,thor299,4
190,93,tientranpq_hs,4
190,94,hc6ujbrwf16_xfh4qifktlw19rm9,4
190,95,e07mlbo32l,4
190,96,hoang_anh_vu99,4
190,97,stailit,4
190,98,mylano772,4
190,99,k*****7,4
190,100,anhsoi1112002,4
190,101,truonggiangyb123,4
190,102,cunvachip3103,4
190,103,heavenknows2010,4
190,104,bohoang0102,4
190,105,h*****5,3
190,106,namtran2598,3
190,107,a*****h,3
190,108,n*****e,3
190,109,h*****2,3
190,110,d*****7,3
190,111,oanhphong18,3
190,112,_hungta_,3
190,113,thanhthetv91,3
190,114,thuydung31071996,3
190,115,a*****7,3
190,116,hoangvuong0615202,3
190,117,6x2gyjh41o,3
190,118,trungduong1999,3
190,119,linhdikc,3
190,120,caongocdan1,3
190,121,bapngo1992,3
190,122,phanvandien_96,3
190,123,hipppppppppppp,3
190,124,tuan.._....mww,3
190,125,ttruongtre,3
190,126,skincare_ht,3
190,127,samboutique123,3
190,128,haomonkinhmongba,3
190,129,minh_tay_do,3
190,130,nguyentrungtincorbin,3
190,131,changg3014,3
190,132,n*****0,3
190,133,nguyencuong1080,3
190,134,tf6qsrnnyf,3
190,135,wildfresh,3
190,136,son05_06,3
190,137,an_dep_trai_dang_yeu,3
190,138,nguyenanhquoc2047498,3
190,139,nhim290204,3
190,140,tron000,3
190,141,nbvghbjib,3
190,142,tongdoitnxphaiphong,3
190,143,anthonytran7911,3
190,144,hai0763225089,3
190,145,allen150998,3
190,146,minhsang_98,3
190,147,2zbhs4byeo,3
190,148,zimhongphong,2
190,149,thanhvien200,2
190,150,binh_giang.95,2
190,151,anh_tuu0401,2
190,152,thuyduong10492,2
190,153,namtu0605,2
190,154,plbigg,2
190,155,cmpnlgeehh,2
190,156,vuzabpfiux,2
190,157,thachbg02,2
190,158,quangvu291188,2
190,159,t*****2,1
190,160,phat092k1,1
190,161,thanhthanh128,1
190,162,b*****n,1
190,163,hauduccao,1
190,164,t*****9,1
190,165,i2l_gc10vu,1
190,166,nguyenductrong22102003,1
190,167,t*****8,1
190,168,ductin270797,1
190,169,7777jan7777,1
190,170,letan_1988,1
190,165,i2l_gc10vu,1
190,171,m*****t,1
190,172,cuonghugo1718,1
190,173,limlim9595,1
190,174,tatiendat07,1
190,175,nguyennhuvuvu,1
190,176,7*****9,1
190,177,5s3_jfncgy,1
190,178,quocthai0202,1
190,179,datloanvb,1
190,180,baia.swimwear,1
190,181,s*****g,1
190,182,phansama,1
191,183,ccccuonggggg,5
191,184,tuandon2002,5
191,185,chamiii1103,5
191,186,bichthuytrinh2603,5
191,187,ntrkhanh2101,5
191,188,lengocmai.m2018,5
191,189,nammbao,5
191,190,522rlt2il_,5
191,191,boy1champ11042005,5
191,192,juneinguyen,5
191,193,q*****l,5
191,194,chetranggg,5
191,195,3*****9,5
191,196,dungvuvucutie,5
191,197,msin79,5
191,198,luonghang06,5
191,199,Người dùng Shopee,5
191,200,c*****o,5
191,200,c*****o,5
191,201,ngocquy2707,5
191,202,tiplgoe9b5,5
191,203,minhvuql,5
191,204,thuy1292,5
191,205,caocris,5
191,206,bebong_2k3,5
191,199,Người dùng Shopee,5
191,207,emtho8tuoi,5
191,208,trangcoca12345,5
191,209,totram2820,5
191,210,kinnguyn236,5
191,211,hcleather1989,5
191,212,n*****7,5
191,213,thuphuong89,5
191,214,dieuanhnguyen91,5
191,59,m*****a,5
191,215,xuanphuongngoc,5
191,216,t*****b,5
191,217,nguyenloi1963,5
191,218,phuongle_997,5
191,219,longha1708,5
191,220,tibi_pham,5
191,221,dieulinh14052005,5
191,222,l*****0,5
191,223,hoanggg.haaa,5
191,217,nguyenloi1963,5
191,224,calllily1908,5
191,225,kieuvanls77,5
191,226,t*****u,5
191,227,thuyle311,5
191,228,c*****k,5
191,229,linh_25.12,5
191,230,p*****6,5
191,231,nguyenngocanh_766,5
191,232,vc18v18o20,5
191,233,levietanh3004,4
191,234,b*****9,4
191,235,twinyypie,4
191,236,quangbm510,4
191,109,h*****2,4
191,171,m*****t,4
191,237,raucau3dtuananh,4
191,238,nguyenson0909,4
191,239,lethihuyenthoai958,4
191,240,d*****4,4
191,241,t*****5,4
191,242,m*****3,4
191,243,quy180288,4
191,244,kagome1,4
191,245,trucly061092,4
191,246,hoaxik13,4
191,247,vuvanloitam,4
191,248,giophabi,4
191,249,d*****5,4
191,250,h*****6,4
191,251,duongboo98,4
191,252,nguyenphuocthinh94,4
191,253,hominhduc12312323354,4
191,254,phamhieu98_,4
191,255,com_in,4
191,256,xqeostn74bzv1jc3yc0ysha8eglr,4
191,257,j*****y,4
191,258,ddh2505,4
191,259,haduythanh199x,4
191,260,levonhatanh123,4
191,261,datnguyen481,4
191,262,minhtrirap,4
191,263,duong2601oke,4
191,264,phongpham019,4
191,265,viquybk,4
191,266,hoainamdangieu,4
191,267,impaul12,4
191,268,minminlele,4
191,269,itsmehuyhuy,4
191,270,congtrinh666,4
191,271,dung.nguyenq,4
191,272,lagianguyen,4
191,273,ngoc8_anh8,4
191,274,a_banana,4
191,275,embegieptong,4
191,276,vananh07072007,4
191,277,dung3620,4
191,278,nam182,4
191,279,vemobile,4
191,280,linhdieu304,4
191,281,uyen280796,4
191,282,xuongonlinechuyensi,4
191,283,hnglth392,4
191,284,anhbi007,4
191,285,tqt078,3
191,286,c*****2,3
191,287,huynhkhai85,3
191,288,h*****l,3
191,289,d*****n,3
191,290,mapu1203,3
191,291,khu5kumeo1,3
191,292,qz46slr4c0,3
191,241,t*****5,3
191,167,t*****8,3
191,293,phuhao3121990,3
191,294,dangmanhtien,3
191,295,d*****9,3
191,296,liningsporthanoi,3
191,297,noithatfunhouse,3
191,298,tieulym31,3
191,299,t*****t,3
191,300,a*****a,3
191,301,huyenvy186,3
191,302,xavaihuongdowny,3
191,303,trngphihng842,3
191,304,f*****z,3
191,305,kiendang00241,3
191,306,kietnguyen348,3
191,307,taratez123,3
191,308,lovanphuing,3
191,309,chidotoji88,3
191,310,thanhdanh1208888,3
191,141,nbvghbjib,3
191,311,legiaman1007,3
191,312,mrhoanglong12,3
191,313,cuntho2006,3
191,199,Người dùng Shopee,3
191,314,lallemimi,2
191,315,thichthenao1997,2
191,316,nguyenhobaoan18,1
191,317,lynguyen445gg,1
191,318,beoxu89,1
191,319,huuphuoc260,1
191,320,9*****h,1
191,321,tranthixuanhn,1
191,322,phandai3103,1
191,109,h*****2,1
191,323,vxr91qrree,1
191,324,t*****3,1
192,325,honglocngo,5
192,326,dokiencuong2k2,5
192,327,myngantran13,5
192,40,t*****0,5
192,328,xuantruong25204,5
192,329,khoanguyen04122,5
192,330,den2closet,5
192,331,thailinh39,5
192,332,julianguyen_1708.chienhung,5
192,333,hothanhthanh72,5
192,334,huetran0512,5
192,335,wiqqisheng123,5
192,336,annhien_96tc,5
192,337,lyngocphuonguyen,5
192,338,maikimthi165,5
192,339,anluong2403,5
192,340,yenvy0123456789,5
192,341,n*****3,5
192,342,quangphan2k1nx,5
192,343,thach204,5
192,86,c*****0,5
192,344,vuluu2703,5
192,345,lqminh1712,5
192,346,hungsl789,5
192,347,j*****_,5
192,348,rolymap,5
192,349,_452tb5401,5
192,350,thudien1122,5
192,351,huyngoc912,5
192,352,duykhanhhero1,5
192,353,aype3184,5
192,354,h*****0,5
192,355,ngoc1366789,5
192,356,spsky746,5
192,357,minhanh135243,5
192,358,zinhvo_98,5
192,359,micky2303,5
192,360,o*****3,5
192,361,rlf35rcfne,5
192,362,s*****r,5
192,363,ngyenlinh222,5
192,364,t*****_,5
192,299,t*****t,5
192,365,l*****3,5
192,366,daobachyen151092,5
192,367,nhungtran0608,5
192,368,n*****n,5
192,369,i*****h,5
192,370,p*****4,5
192,371,tuanchoco192,5
192,299,t*****t,5
192,372,truongtuan240998,5
192,373,ngodung1510,5
192,374,gia_an_pn,5
192,375,thcanh12,4
192,376,hanhdo1204,4
192,377,nhando94,4
192,378,dinhphamhainam2022,4
192,379,hoanglan1904,4
192,380,diemtrinh1309,4
192,381,a*****y,4
192,382,royalpham10,4
192,383,dokinhnguyen,4
192,199,Người dùng Shopee,4
192,384,kenbijjin,4
192,385,l*****a,4
192,386,tochi20,4
192,387,lathuhien.kids,4
192,80,d*****3,4
192,388,ttrantien2802,4
192,389,d*****8,4
192,390,thien_tinh128,4
192,391,nhiutommy,4
192,392,huynh_tam,4
192,63,l*****6,4
192,393,ngovankhoe,4
192,394,m*****e,4
192,50,h*****8,4
192,395,_*****.,4
192,396,thuhoang0911,4
192,397,kien171220,4
192,398,q*****e,4
192,399,sh0ppie,4
192,400,a*****4,4
192,401,hanquanghuylop10a2,4
192,402,letuhao0911,4
192,403,cunbe1106,4
192,404,nguyen_lel,4
192,405,sherlockhom,4
192,406,b*****j,4
192,407,trungtai77,4
192,408,trungnv2002,4
192,409,oyoitjnm9p,4
192,410,f*****a,4
192,411,tuviet123,4
192,412,lyvandong1,4
192,413,nguyenphuoc2411,4
192,414,tuanthanh7127,4
192,415,leminh.cdct,4
192,416,khaduong89,4
192,417,tichuot266,4
192,418,anhnguyen0394,4
192,419,yteminhquan,4
192,420,thanhtho899,4
192,421,bsstingerboy,4
192,422,hoangchan9999,4
192,423,trandinhcong3004,4
192,424,me_3004,4
192,425,bebolep,3
192,426,phuongmiuthai,3
192,427,10kderg4p0,3
192,428,manh_cuong07,3
192,429,bin_may_tinh,3
192,430,d*****h,3
192,431,ngan775545,3
192,432,botayvoishopluon,3
192,433,hellotuyenday,3
192,434,9s_rc5a5d9,3
192,324,t*****3,3
192,435,tuyetdt2001,3
192,436,camtuyen29041992,3
192,437,heoxitee,3
192,438,longnguyen0411,3
192,439,xon199,3
192,440,s*****u,3
192,441,vn3849_93270,3
192,442,kotobakatou,3
192,443,dienmanhnt,3
192,444,chuxinh1809,3
192,445,t*****i,3
192,446,olawithbae217,3
192,447,l*****y,3
192,448,sasukeboy,3
192,415,leminh.cdct,3
192,449,nguyenmanhtie,3
192,450,m*****5,3
192,451,mrlee195,3
192,452,giankiennb,3
192,453,bomebaochau,3
192,454,lethanhtai1993,3
192,455,o6e8mdizll,3
192,456,luongngocanh90,3
192,457,tuongvyyyyy10504,3
192,458,vutuananh9296,3
192,459,hoangcuong126,3
192,460,phanthanhchung5696,3
192,461,c2wpyhn8cj,3
192,462,hoangduy0974,3
192,463,0363415377l,3
192,464,thidonghangnguyen,3
192,465,dochitong14051997,3
192,466,b*****4,3
192,467,10062000tta,3
192,468,m83fzo6t8n,3
192,469,nhuyto1996,3
192,470,thanhpiz,3
192,471,chipanhu,3
192,472,cyntbi,3
192,473,huynh448,3
192,474,u*****2,3
192,475,2*****e,3
192,476,minhhang110984,2
192,477,haile37,2
192,478,n*****r,2
192,479,fhbu8gloob,2
192,295,d*****9,2
192,480,meomeonacute123,2
192,481,b*****3,2
192,482,lck8_im649,2
192,483,vanviet998,2
192,484,tuyenminh_2210,2
192,485,juri.vuivee,2
192,486,h*****4,2
192,487,vee.1403,2
192,199,Người dùng Shopee,2
192,105,h*****5,1
192,488,ansokind,1
192,234,b*****9,1
192,489,hoatngo_132712,1
192,490,trongnhan1212,1
192,491,mr.truong88,1
192,492,gymsvisng,1
192,493,bionatura,1
192,494,sitintcag,1
192,495,khangtt92,1
192,496,_*****a,1
192,497,hrvhtikhiq,1
192,498,hdman__,1
192,499,acmapuu,1
192,500,lamyen1610,1
193,501,khoiminh832,5
193,502,thao311091,5
193,503,l*****n,5
193,504,k*****a,5
193,505,t*****6,5
193,159,t*****2,5
193,506,m*****2,5
193,507,trangthien157,5
193,508,akuma124,5
193,509,phuong_thao88,5
193,510,hieuuhieu,5
193,511,toan121994,5
193,49,d*****1,5
193,512,c*****i,5
193,513,n*****.,5
193,514,thaolun_123.,5
193,515,codongneu,5
193,516,linhlem211176,5
193,108,n*****e,5
193,517,thientrangtv,5
193,518,ahnahnluv,5
193,519,qj64_15eay,5
193,520,uyenoknhe,5
193,521,hanhnguyen1203,5
193,522,buiduy2016,5
193,523,h*****o,5
193,524,c*****6,5
193,525,hoanlemo,5
193,526,tutrinh.1234,5
193,527,dieproicute,5
193,528,hoannd3,5
193,526,tutrinh.1234,5
193,529,huyentrang3397,5
193,530,nguyenphong._87,5
193,531,caokhiet_11.87,5
193,529,huyentrang3397,5
193,532,h*****9,5
193,533,v*****0,5
193,532,h*****9,5
193,534,hotrungkien0710,5
193,535,m*****6,5
193,536,minhvan95alhp,5
193,537,hieule2505,5
193,537,hieule2505,5
193,538,nguyenthithanhtam00,5
193,65,p*****8,5
193,504,k*****a,5
193,539,nhabbb,5
193,540,ngmaiphuong,5
193,65,p*****8,5
193,541,h*****3,5
193,542,trangpm,5
193,543,doveuyen,5
193,544,nyhuynh_makeup,5
193,545,c*****g,4
193,546,thao.tran.1992,4
193,547,h*****c,4
193,548,leloan2015,4
193,549,l*****2,4
193,57,t*****7,4
193,550,k*****5,4
193,551,v*****9,4
193,552,huygiang10,4
193,553,arthurlamlinh,4
193,554,kinwups1402,4
193,555,duckhanhbg,4
193,556,v*****s,4
193,557,j*****8,4
193,558,maixuantrong,4
193,559,thegioilamdepp,4
193,560,quocan19072004,4
193,561,dangduchung2012,4
193,159,t*****2,4
193,562,_tramie05_,4
193,563,nguyentruongthi1978,4
193,564,daovietnguyen,4
193,565,nguyenthimytrangusa,4
193,566,taphoaduong,4
193,567,famichi,4
193,568,the903,4
193,569,lenam1579,4
193,570,dinhquangthanh1,4
193,571,bgthao,4
193,572,bong2hand,4
193,573,thuynguyenkim123_yb,4
193,574,congminhnguyen0195,4
193,575,taitien12345678,4
193,199,Người dùng Shopee,4
193,576,nguyenngocnemchua,4
193,199,Người dùng Shopee,4
193,577,daoducan1991,4
193,578,donedao,4
193,579,canhdonghoangvu7,4
193,580,feeltheflash,4
193,581,dch7999,4
193,582,v*****5,4
193,583,decaltunglam,4
193,584,phihunhphi,4
193,585,abcblb,4
193,586,phannhatrinh010703,4
193,587,mr.hieu96,4
193,588,huynngc587,4
193,589,tuananhc2tt,4
193,590,nguyenvietxa,4
193,591,auhuynhhh144,4
193,592,jimvn,4
193,593,mestuan,4
193,594,a*****3,3
193,595,hangnguyen_zkt,3
193,596,o*****0,3
193,597,t*****y,3
193,598,electrictown,3
193,599,thunta0504,3
193,600,trongthanh_72,3
193,601,linhanh5191,3
193,602,shopcuong76,3
193,603,buimyle,3
193,604,g.e.m.n,3
193,605,12nsphtr0a,3
193,606,sangdanghuu,3
193,607,cardlots,3
193,608,u*****7,3
193,609,congyno,3
193,610,tranhuyentht,3
193,611,autumn1369,3
193,612,shopdochoigiare34,3
193,613,thanhthuydo87,3
193,614,tuanduong66,3
193,615,hhkk0307,3
193,616,huongdung8684,3
193,617,gaugoku,3
193,618,friends93,3
193,619,9do05_s5b9,3
193,620,becontinhcam,3
193,621,lengocmai_103,3
193,622,hoangqn98u,3
193,623,c*****n,3
193,624,hoantp1,3
193,625,galaxyiv,3
193,626,tangthuyduong,3
193,627,anhanhbk,3
193,502,thao311091,3
193,628,vuhuyentrang210787,3
193,629,hanabee2018,3
193,630,lelamnghia2006,3
193,631,annyphamlk,3
193,632,xxolaxx,3
193,633,damthehuu1982,3
193,634,hagattini,3
193,199,Người dùng Shopee,3
193,635,namhuy9999,3
193,636,khlyyyyy2311,3
193,637,phamhung12101972,3
193,638,phonggka,3
193,639,nguyenquangtuan1410,3
193,640,trandatbombom,3
193,641,anhthu751999,3
193,642,quoc.tuong,3
193,643,hanapganmotti,3
193,644,oq0le6y2lu,3
193,524,c*****6,2
193,645,oniasura,2
193,646,bothiphuong1994,2
193,647,tokxu95hd,2
193,648,thomun1,2
193,649,phamtatthanh1102,2
193,650,q*****1,2
193,651,tanninh93,2
193,652,cuongbtlc,2
193,653,ximk_b45l6,2
193,654,kimlan122016,2
193,655,suti_baochau,2
193,656,toto2018,2
193,657,huy.long,2
193,658,thienthien95er,2
193,659,gdkaw,2
193,660,x*****0,2
193,661,nguyen_nna,2
193,662,top_of_top,1
193,663,b*****h,1
193,664,b*****a,1
193,665,g26v9m5r9e,1
193,666,dhssjdfdn,1
193,667,nguyetvu987,1
193,164,t*****9,1
193,309,chidotoji88,1
193,668,soixom,1
193,669,tanvancuong01674085565,1
193,670,thang0981956504,1
193,671,tienwin007,1
193,341,n*****3,1
193,672,lonto002,1
193,673,mybe04,1
193,674,minhdt138,1
193,675,kuna.uyen,1
193,676,nguyenbak,1
193,677,nguyenlanyk,1
193,678,huynhngochaidang1205,1
193,679,tannguyentq,1
193,680,thanhart59,1
193,681,giakhang962017,1
193,682,banphuongnam2,1
193,683,vinh27092006,1
197,994,dinhhoan7601,5
197,995,atho1502,5
197,996,hiephuynh2301,5
197,997,suhuynh95,5
197,998,hoaihoaihoai810,5
197,999,hoanghuynh199x,5
197,109,h*****2,5
197,481,b*****3,5
197,1000,nhiianhh0705,5
197,925,c*****5,5
197,1001,anhdt506,5
197,1002,khotuan,5
197,1003,tumiu1997,5
197,1004,thebadboy16,5
197,1005,tramy21082015,5
197,1006,tranhuy30101992,5
197,1007,thanhnhatpy,5
197,1008,thuyen0912313687,5
197,1009,thanh.beauty,5
197,1010,duongvanhoa3101,5
197,541,h*****3,5
197,1011,quochoan.mc,5
197,1012,nhuquynh18541,5
197,1013,shineftu,5
197,1014,anhtieuphu,5
197,1015,nguyenhuyen1091996,5
197,1016,huynhtripham,5
197,1017,hieucuba,5
197,250,h*****6,5
197,1018,nguyenluong050889,5
197,1019,hnphng835,5
197,766,n*****4,5
197,1020,3757kxqptj,5
197,852,h*****u,5
197,1021,nxtnna1408,5
197,1022,linhlinh270921,5
197,1023,quynhnhu_0912,5
197,664,b*****a,5
197,1024,thaithuy060297,5
197,370,p*****4,5
197,1025,andyvinb,5
197,1026,lalala3113,5
197,1027,hoangku1994,5
197,1028,dkmvcmmsdj,5
197,1029,family1992,5
197,159,t*****2,5
197,1030,nguyethao1902,5
197,241,t*****5,5
197,1031,saruchan22,5
197,1032,nhh...8,5
197,1033,g*****8,5
197,1034,quangle1217,5
197,1035,7hnn1qwxvt,5
197,1036,shopbebexinh,5
197,1037,huonghuongbk123,4
197,1038,tclvietnam,4
197,1039,trungnazarite,4
197,1040,tathuhang,4
197,1041,luonghoan007,4
197,1042,comutiyu,4
197,982,l*****9,4
197,475,2*****e,4
197,50,h*****8,4
197,1043,minabeaute2402,4
197,1044,tonhoami,4
197,958,n*****g,4
197,1045,quoctoanmirror96,4
197,1046,m*****o,4
197,1047,quangngo48,4
197,1048,d*****i,4
197,1049,nghinghikute,4
197,1050,caotienvinh,4
197,1051,64m_8d22do,4
197,1052,trungnguyen0203,4
197,1053,danggiabaobinle,4
197,1054,phamanh697,4
197,1055,minhviet66,4
197,1056,nguyenquangthai111,4
197,1057,hoaithanh010115,4
197,1058,phamnguyencaonguyen,4
197,1059,huyen_270293,4
197,1060,khaix2003,4
197,1061,trihoangminh,4
197,1062,leduythong1998,4
197,1063,quyhoahd11990,4
197,1064,anhvuong122,4
197,1065,nguyenquoctai,4
197,1066,dovuong2,4
197,1067,kimnganvp93,4
197,1068,dangthinh18491,4
197,1069,duykhanh415266,4
197,199,Người dùng Shopee,4
197,199,Người dùng Shopee,4
197,1070,duongphi_99,4
197,1071,meteor205h,4
197,1072,giangho199x,4
197,1073,vudiem1993,4
197,1074,hao.2302,4
197,1075,saomai1505,4
197,1076,hiepga2k4,4
197,1077,tqtvn0411,4
197,1078,thuongnguyen99bg,4
197,1079,lambt281996,4
197,1080,n2blouse,4
197,1081,tranletrungtin1996,4
197,1082,tjoshh,4
197,1083,datdat0698,4
197,1084,a*****0,4
197,1085,u*****0,3
197,1086,m*****y,3
197,1087,phiphi1012,3
197,1088,ngonroimaxngon2001,3
197,1089,lyxuantoan,3
197,1090,nluankun,3
197,1091,anhoanglivepool,3
197,1092,hoangduy.04,3
197,768,n*****6,3
197,1093,k*****n,3
197,1094,kz2ibwbe7r,3
197,1095,n3igq4_7f9,3
197,1096,thangle303,3
197,1097,tuean161194,3
197,167,t*****8,3
197,1098,ducbo1996,3
197,1099,cdhado,3
197,1100,vudieulinh1974,3
197,1101,huynhta84,3
197,1102,sinhyphat,3
197,199,Người dùng Shopee,3
197,1103,hoangnhan15_,3
197,1104,maianguyen,3
197,1105,do_gia_trang54,3
197,1106,quyen692002,3
197,1107,minhthunguyen3,3
197,1108,letsmile87,3
197,1109,thanhbinhgtv,3
197,1110,quanghchtth,3
197,1111,duongtamduc,3
197,1112,phuongnguyen1803tmt,3
197,1113,vuhieu87,3
197,1114,vinhtron11188,3
197,1115,kippisq99,3
197,1116,congnghiaduong,3
197,91,s*****2,2
197,1117,binhng250,2
197,295,d*****9,2
197,1118,quocvandng,2
197,1119,vudinhkhanh666,2
197,1120,16.hoangminh,2
197,1121,calibumkyy,2
197,1122,phonglhnttn,2
197,1123,vuthaovbhp,2
197,1124,phatvu12345,2
197,241,t*****5,2
197,1125,hylekt,2
197,1126,minh170288,2
197,1127,latheanh123,2
197,370,p*****4,2
197,1085,u*****0,1
197,1128,ngochuan1199,1
197,1129,tmiclothes,1
197,1130,longnguyen979797,1
197,1131,cuongnguyen1682014,1
197,1132,txquy95,1
197,1133,phamngocduy995,1
197,1134,mavanm,1
197,1135,d*****e,1
197,1136,uno.accessories,1
197,1137,g*****t,1
197,368,n*****n,1
197,304,f*****z,1
197,1122,phonglhnttn,1
197,1138,noloto12354,1
197,1139,dieu_thuy90,1
197,1140,jackphamfb1,1
197,1141,huyenmakeupart,1
197,1142,traidang1990,1
197,1143,anhtunguyen3688,1
197,199,Người dùng Shopee,1
197,1144,anhhienluongno0,1
197,1145,lehunghiep00,1
197,972,dochu2598,1
197,1146,anhpham268,1
197,1147,duonghoai143,1
197,1148,minhkhoa2,1
197,1149,p*****3,1
197,1150,dongo88._,1
197,1151,mai0375285670,1
197,1152,nobitapha,1
197,1153,thuanle1998,1
1912,1537,trungpoi,5
1912,1538,tngthqunh,5
1912,1539,t*****4,5
1912,532,h*****9,5
1912,1540,andzung86,5
1912,1541,trang_h92,5
1912,1542,t*****a,5
1912,1543,phuduytachannel,5
1912,1170,v*****1,5
1912,1544,mydang245,5
1912,1545,letrunyleetrung,5
1912,1207,m*****7,5
1912,1546,apple_kids0401,5
1912,1547,dauxiting,5
1912,1548,quynhsonx6,5
1912,1549,lethinhung,5
1912,1550,ntbaoanh,5
1912,159,t*****2,5
1912,1551,vumen2809,5
1912,1552,l*****p,5
1912,1553,dinhkhacloc04,5
1912,80,d*****3,5
1912,1293,n*****5,5
1912,1554,baonguyen251196,5
1912,1555,trangnhungsocool,5
1912,1556,_*****8,5
1912,982,l*****9,5
1912,1557,suntep,5
1912,1558,hadantol,5
1912,1559,tinhanhbac36,5
1912,1560,nguyentienthang1411,5
1912,1561,buikhang12345,5
1912,1562,phuonghienhp,5
1912,1563,huong_bao_huy.1985,5
1912,1230,t*****.,5
1912,1564,tranco1984,5
1912,1305,m*****1,5
1912,1565,thanhtructp,5
1912,1565,thanhtructp,5
1912,1566,ngan2261993,5
1912,1567,xuanhuy_1991,5
1912,1568,cai_bi.93,5
1912,1569,thuydiem135,5
1912,1570,quanganhh2309,5
1912,628,vuhuyentrang210787,5
1912,1571,pham_kieu_anh,5
1912,1572,huong_san123,5
1912,1573,mit24111997,5
1912,1574,huonghaivy,5
1912,1575,ngphuctc,5
1912,1576,tvman,5
1912,1577,xuanhuong_2502,5
1912,1578,tojdjtjmtoj2011,5
1912,1579,nplnsh1511,5
1912,1580,truonggiang2411,4
1912,1581,t*****r,4
1912,1582,twsmasters,4
1912,1583,tienvubk,4
1912,1584,thangthom8792,4
1912,1585,chilao2022,4
1912,1586,myhao91,4
1912,1587,sau..shop,4
1912,1588,dungthikimnguyen20061311,4
1912,1589,chiphoi_92,4
1912,1590,xiutit,4
1912,1591,vuhuyen85,4
1912,1592,p*****i,4
1912,982,l*****9,4
1912,1593,ninhhaehyuk,4
1912,1594,danon231,4
1912,1595,huonggiang_2612,4
1912,222,l*****0,4
1912,1596,thunguyen2926,4
1912,1597,caovietanh1997,4
1912,1598,ngoctai16101994,4
1912,1599,quynhlien1704,4
1912,1600,hongdaonguyen124,4
1912,1601,do.dovantb,4
1912,1602,duoc02,4
1912,1603,sysumo_197,4
1912,1604,thuthao16102000,4
1912,57,t*****7,4
1912,1605,phapvan1986,4
1912,1606,m*****m,4
1912,1607,t6we8kr4fs,4
1912,1608,buidungabc,4
1912,1609,nguyen_mai_anh.996,4
1912,1610,jupiter230,4
1912,1611,blackbi181191,4
1912,1612,jessehp,4
1912,1613,duchuyletuan,4
1912,1614,minh808,4
1912,1615,trunghieu28122000,4
1912,1616,anvatmetho,4
1912,1617,tunghong9489,4
1912,1618,s*****n,4
1912,1619,lamtien328,4
1912,1620,hiennguyenceramic,4
1912,1621,cuancac2020,4
1912,1622,liemcao114,4
1912,1623,tl201020,4
1912,1624,vinhtran193,4
1912,1625,ntydltht,4
1912,1626,phamducanh321,4
1912,1627,sana0978,4
1912,1628,huongsumi,4
1912,1629,nguyenchau0704,4
1912,1630,kimchon2020,4
1912,50,h*****8,3
1912,1631,hoangtranphung253,3
1912,1632,hungtrach,3
1912,1633,c*****7,3
1912,1634,trangnguyenkt02,3
1912,1635,lehuutrung1995,3
1912,1636,haujongkook,3
1912,1637,nguyentanthienpy,3
1912,1638,quanbi1995,3
1912,916,vuongoanh992,3
